Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Bedding size (product.metafields.shopify.bedding-size),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Weight (LB),Volume (CUFT),Product Dimension (Inch),Color
rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,Furniture of America - RAINIER 5 Pc. Queen Bedroom Set w/ Chest (Upholstered HB) (FM72002GY-Q-U-5PC-CH),"<p><span style=""color: rgb(43, 0, 255);""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with RAINIER 5 Pc. Bedroom Set w/Chest (Upholstered HB). Designed as a bedroom bedroom set, it pairs easily with surrounding decor.<br>Product Dimensions: 62.5"" W x 86.5""D x 54"" H<br><strong>Size:</strong> Queen</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Gray; dimensions: 25"" W x 15.5""D x 26.5"" H; feature: Contemporary<br>- <strong>Dresser</strong>: color: Gray; dimensions: 61"" W x 15.5""D x 35"" H; feature: Contemporary<br>- <strong>Chest</strong>: color: Gray; dimensions: 35.5"" W x 15.5""D x 52.5"" H; feature: Contemporary<br><strong>Weight:</strong> 527.45 lbs<br>
Volume : 60.8 CUFT</p><br>SKU : FM72002GY-Q-U-5PC-CH",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAINIER, LTL",TRUE,Title,Default Title,,,,,,,,FM72002GY-Q-U-5PC-CH,239246.978,shopify,deny,manual,2205,2214,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-1_39e66f99-f305-4f8e-9d49-83b81f4a569e.jpg?v=1773558279,1,rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,FALSE,RAINIER 5 Pc. Queen Bedroom Set w/ Chest (Upholstered HB) | GOODDEGG,RAINIER Bedroom w/ Chest (Upholstered HB) creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-1_39e66f99-f305-4f8e-9d49-83b81f4a569e.jpg?v=1773558279,lb,,948,Active,527.45,60.8,"62.5""W X 86.5""D X 54""H",
rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-2_f024b2bc-a3ea-41cd-b5c7-e4a7b44d1b15.jpg?v=1773558279,2,rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-3_f03930e0-333a-4d78-89bd-78ee088d08e4.jpg?v=1773558279,3,rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-4_aabcb820-e4a6-48b8-acab-273beaeafd4a.jpg?v=1773558279,4,rainier-5-pc-queen-bedroom-set-with-chest-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,Furniture of America - RAINIER 5 Pc. Queen Bedroom Set w/ Chest (Panel HB) (FM72002GY-Q-5PC-CHE),"<p><span style=""color: rgb(43, 0, 255);""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>RAINIER 5 Pc. Bedroom Set w/Chest (Panel HB) brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room.<br>Product Dimensions: 62.5"" W x 86.5""D x 54"" H<br><strong>Size:</strong> Queen</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Gray; dimensions: 25"" W x 15.5""D x 26.5"" H; feature: Contemporary<br>- <strong>Dresser</strong>: color: Gray; dimensions: 61"" W x 15.5""D x 35"" H; feature: Contemporary<br>- <strong>Chest</strong>: color: Gray; dimensions: 35.5"" W x 15.5""D x 52.5"" H; feature: Contemporary<br><strong>Weight:</strong> 527.45 lbs<br>
Volume : 59 CUFT</p><br>SKU : FM72002GY-Q-5PC-CHE",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAINIER, LTL",TRUE,Title,Default Title,,,,,,,,FM72002GY-Q-5PC-CHE,239246.978,shopify,deny,manual,2205,2214,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-1_fa25634c-dfed-4630-9bb8-24fa3a8ca918.jpg?v=1773558281,1,rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,FALSE,RAINIER 5 Pc. Queen Bedroom Set w/ Chest (Panel HB) | GOODDEGG,The RAINIER Bedroom w/ Chest (Panel HB) creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-1_fa25634c-dfed-4630-9bb8-24fa3a8ca918.jpg?v=1773558281,lb,,948,Active,527.45,59,"62.5""W X 86.5""D X 54""H",
rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-2_bbe9e80d-b1a3-4ef1-bdac-86397ec3030d.jpg?v=1773558281,2,rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-3_c90af291-64ef-4891-ba5a-6aa943b78da0.jpg?v=1773558281,3,rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-4_9e14a804-6837-4367-bf19-c6911d71dd7d.jpg?v=1773558281,4,rainier-5-pc-queen-bedroom-set-with-chest-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,Furniture of America - RAINIER 5 Pc. Queen Bedroom Set w/ 2NS (Upholstered HB) (FM72002GY-Q-U-5PC-2N),"<p><span style=""color: rgb(43, 0, 255);""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>RAINIER 5 Pc. Bedroom Set w/2NS (Upholstered HB) completes the bedroom with a relaxed, pulled-together look. As a bedroom bedroom set, it is designed to coordinate with matching pieces.<br>Product Dimensions: 62.5"" W x 86.5""D x 54"" H<br><strong>Size:</strong> Queen</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Gray; dimensions: 25"" W x 15.5""D x 26.5"" H; feature: Contemporary<br>- <strong>Dresser</strong>: color: Gray; dimensions: 61"" W x 15.5""D x 35"" H; feature: Contemporary<br><strong>Weight:</strong> 420.2 lbs<br>
Volume : 54.3 CUFT</p><br>SKU : FM72002GY-Q-U-5PC-2N",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAINIER, LTL",TRUE,Title,Default Title,,,,,,,,FM72002GY-Q-U-5PC-2N,190600.0128,shopify,deny,manual,1910,1917,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-1_8aba2539-0ff8-4503-8265-1abd04ca0c91.jpg?v=1773558282,1,rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,FALSE,RAINIER 5 Pc. Queen Bedroom Set w/ 2NS (Upholstered HB) | GOODDEGG,The RAINIER Bedroom w/ 2NS (Upholstered HB) creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-1_8aba2539-0ff8-4503-8265-1abd04ca0c91.jpg?v=1773558282,lb,,809,Active,420.2,54.3,"62.5""W X 86.5""D X 54""H",
rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-2_b3c120ab-a7e0-41bb-aa32-37db3d6d98ac.jpg?v=1773558283,2,rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-3_2457156a-5ded-4635-b284-ee9344d3cea0.jpg?v=1773558283,3,rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-4_6eb47992-e5cf-416a-a0f3-0331c42719fe.jpg?v=1773558283,4,rainier-5-pc-queen-bedroom-set-with-2ns-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,Furniture of America - RAINIER 5 Pc. Queen Bedroom Set w/ 2NS (Panel HB) (FM72002GY-Q-5PC-2N),"<p><span style=""color: rgb(43, 0, 255);""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with RAINIER 5 Pc. Bedroom Set w/2NS (Panel HB). Designed as a bedroom bedroom set, it pairs easily with surrounding decor.<br>Product Dimensions: 62.5"" W x 86.5""D x 54"" H<br><strong>Size:</strong> Queen</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Gray; dimensions: 25"" W x 15.5""D x 26.5"" H; feature: Contemporary<br>- <strong>Dresser</strong>: color: Gray; dimensions: 61"" W x 15.5""D x 35"" H; feature: Contemporary<br><strong>Weight:</strong> 420.2 lbs<br>
Volume : 52.5 CUFT</p><br>SKU : FM72002GY-Q-5PC-2N",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAINIER, LTL",TRUE,Title,Default Title,,,,,,,,FM72002GY-Q-5PC-2N,190600.0128,shopify,deny,manual,1910,1917,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-1_55813823-8cf4-4ee5-95c2-980670096103.jpg?v=1773558284,1,rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,FALSE,RAINIER 5 Pc. Queen Bedroom Set w/ 2NS (Panel HB) | GOODDEGG,The RAINIER Bedroom w/ 2NS (Panel HB) creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-1_55813823-8cf4-4ee5-95c2-980670096103.jpg?v=1773558284,lb,,809,Active,420.2,52.5,"62.5""W X 86.5""D X 54""H",
rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-2_24e35681-1cb0-444c-ba9c-5a61d40fe8cb.jpg?v=1773558285,2,rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-3_023a17b2-7980-4d0d-a81c-bb19728198d8.jpg?v=1773558285,3,rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-4_47ccea4c-76c2-4eca-b26c-e4bca87002a3.jpg?v=1773558285,4,rainier-5-pc-queen-bedroom-set-with-2ns-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-4-pc-queen-bedroom-set-upholstered-hb,Furniture of America - RAINIER 4 Pc. Queen Bedroom Set (Upholstered HB) (FM72002GY-Q-U-4PC),"<p><span style=""color: rgb(43, 0, 255);""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>RAINIER 4 Pc. Bedroom Set (Upholstered HB) brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room.<br>Product Dimensions: 62.5"" W x 86.5""D x 54"" H<br><strong>Size:</strong> Queen</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Gray; dimensions: 25"" W x 15.5""D x 26.5"" H; feature: Contemporary<br>- <strong>Dresser</strong>: color: Gray; dimensions: 61"" W x 15.5""D x 35"" H; feature: Contemporary<br><strong>Weight:</strong> 368.17 lbs<br>
Volume : 46.9 CUFT</p><br>SKU : FM72002GY-Q-U-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAINIER, LTL",TRUE,Title,Default Title,,,,,,,,FM72002GY-Q-U-4PC,166999.0121,shopify,deny,manual,1640,1647,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-1_12ee3063-1888-4918-9b1f-b9b6e60b628b.jpg?v=1773558286,1,rainier-4-pc-queen-bedroom-set-upholstered-hb,FALSE,RAINIER 4 Pc. Queen Bedroom Set (Upholstered HB) | GOODDEGG,The RAINIER Bedroom (Upholstered HB) creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-1_12ee3063-1888-4918-9b1f-b9b6e60b628b.jpg?v=1773558286,lb,,699,Active,368.17,46.9,"62.5""W X 86.5""D X 54""H",
rainier-4-pc-queen-bedroom-set-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-2_1efa76cd-8b9a-4c38-87bc-da8bff033f79.jpg?v=1773558286,2,rainier-4-pc-queen-bedroom-set-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-4-pc-queen-bedroom-set-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-3_f6efca86-42a8-41a8-8c52-a2dff1da4105.jpg?v=1773558286,3,rainier-4-pc-queen-bedroom-set-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-4-pc-queen-bedroom-set-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-U-4_7d1e6217-42a7-4fba-99b8-80fb47f37410.jpg?v=1773558286,4,rainier-4-pc-queen-bedroom-set-upholstered-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-4-pc-queen-bedroom-set-panel-hb,Furniture of America - RAINIER 4 Pc. Queen Bedroom Set (Panel HB) (FM72002GY-Q-4PC),"<p><span style=""color: rgb(43, 0, 255);""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>RAINIER 4 Pc. Bedroom Set (Panel HB) completes the bedroom with a relaxed, pulled-together look. As a bedroom bedroom set, it is designed to coordinate with matching pieces.<br>Product Dimensions: 62.5"" W x 86.5""D x 54"" H<br><strong>Size:</strong> Queen</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand</strong>: color: Gray; dimensions: 25"" W x 15.5""D x 26.5"" H; feature: Contemporary<br>- <strong>Dresser</strong>: color: Gray; dimensions: 61"" W x 15.5""D x 35"" H; feature: Contemporary<br><strong>Weight:</strong> 368.17 lbs<br>
Volume : 45.1 CUFT</p><br>SKU : FM72002GY-Q-4PC",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAINIER, LTL",TRUE,Title,Default Title,,,,,,,,FM72002GY-Q-4PC,166999.0121,shopify,deny,manual,1640,1647,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-1_19d6fa71-186c-46ad-bfc3-86d40740dbaf.jpg?v=1773558288,1,rainier-4-pc-queen-bedroom-set-panel-hb,FALSE,RAINIER 4 Pc. Queen Bedroom Set (Panel HB) | GOODDEGG,The RAINIER Bedroom (Panel HB) creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-1_19d6fa71-186c-46ad-bfc3-86d40740dbaf.jpg?v=1773558288,lb,,699,Active,368.17,45.1,"62.5""W X 86.5""D X 54""H",
rainier-4-pc-queen-bedroom-set-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-2_0529ff40-50c8-4870-93c5-0aaac4fb9e30.jpg?v=1773558289,2,rainier-4-pc-queen-bedroom-set-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-4-pc-queen-bedroom-set-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-3_e39af788-2229-4d48-a51e-d17a3438eaed.jpg?v=1773558288,3,rainier-4-pc-queen-bedroom-set-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
rainier-4-pc-queen-bedroom-set-panel-hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/FM72002GY-4_2b729c67-8ed9-4269-a1f8-68c00d5ee6ca.jpg?v=1773558288,4,rainier-4-pc-queen-bedroom-set-panel-hb,,,,,,,,,,,,,,,,,,,,,,Active,,,,
raiden-5-pc-queen-bedroom-set-with-chest,Furniture of America - RAIDEN 5 Pc. Queen Bedroom Set w/ Chest (CM7468GY-Q-5PC-CHEST),"<p><span style=""color: Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>Create a calm, coordinated retreat with RAIDEN 5 Pc. Bedroom Set w/Chest. Designed as a bedroom bedroom set, it pairs easily with surrounding decor. Its Transitional styling keeps the room feeling polished yet comfortable. With Metal, Solid Wood, Engineered Wood construction and Gray tones, it blends durability with visual warmth.<br>Product Dimensions: 86 1 / 2"" L x 63 3 / 8"" W x 66 7 / 8"" H<br><strong>Size:</strong> Queen<br>Features<br>- White LED on Headboard<br>- 2 USB-A and 1 USB-C Ports on Night Stand<br>- Ball Bearing Glides<br>- Bar Handles<br>- Felt-lined Top &amp; Cedar Bottom Drawers<br>- Metal Bracket Legs<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/USB</strong>: color: Gray<br>- <strong>Dresser</strong>: color: Gray<br>- <strong>Chest</strong>: color: Gray</p>
<p><strong>Materials:</strong> Metal, Solid Wood, Engineered Wood<br><strong>Color:</strong> Gray<br><strong>Weight:</strong> 605 lbs<br>
Volume : 74.6 CUFT</p><br>SKU : CM7468GY-Q-5PC-CHEST",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAIDEN, LTL",TRUE,Title,Default Title,,,,,,,,CM7468GY-Q-5PC-CHEST,274423.021,shopify,deny,manual,3975,3984,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-1-Z_aa37887a-6166-406d-98a6-c42a2c66268a.jpg?v=1773558291,1,raiden-5-pc-queen-bedroom-set-with-chest,FALSE,RAIDEN 5 Pc. Queen Bedroom Set w/ Chest | GOODDEGG,The RAIDEN Bedroom w/ Chest creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-1-Z_aa37887a-6166-406d-98a6-c42a2c66268a.jpg?v=1773558291,lb,,1599,Active,605,74.6,"86 1/2""L X 63 3/8""W X 66 7/8""H",Gray
raiden-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-2_42d22637-45f5-4ed6-bc10-3cf514628f43.jpg?v=1773558291,2,raiden-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
raiden-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-3_ada01315-031f-4ab1-9e4f-7b26c49d0837.jpg?v=1773558291,3,raiden-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
raiden-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-4_396f63e0-d609-4722-864e-3016fa242818.jpg?v=1773558291,4,raiden-5-pc-queen-bedroom-set-with-chest,,,,,,,,,,,,,,,,,,,,,,Active,,,,
raiden-5-pc-queen-bedroom-set-with-2ns,Furniture of America - RAIDEN 5 Pc. Queen Bedroom Set w/ 2NS (CM7468GY-Q-5PC-2NS),"<p><span style=""color: Gray""><strong>FREE SHIPPING</strong></span><br>NB: Some items may go out of stock !! To avoid refund circumstances, we recommend emailing sales@gooddegg.com to confirm stock availability before placing order<br>RAIDEN 5 Pc. Bedroom Set w/2NS brings a restful, finished feel to the bedroom. This bedroom bedroom set is made to fit naturally into the room. A Transitional profile gives the space a refined, approachable look. Crafted with Metal, Solid Wood, Engineered Wood, then finished in Gray tones to suit a range of interiors.<br>Product Dimensions: 86 1 / 2"" L x 63 3 / 8"" W x 66 7 / 8"" H<br><strong>Size:</strong> Queen<br>Features<br>- White LED on Headboard<br>- 2 USB-A and 1 USB-C Ports on Night Stand<br>- Ball Bearing Glides<br>- Bar Handles<br>- Felt-lined Top &amp; Cedar Bottom Drawers<br>- Metal Bracket Legs<br>- Foundation Required</p>
<p><strong>Included items and dimensions:</strong></p><p>- <strong>Nightstand w/USB</strong>: color: Gray<br>- <strong>Dresser</strong>: color: Gray</p>
<p><strong>Materials:</strong> Metal, Solid Wood, Engineered Wood<br><strong>Color:</strong> Gray<br><strong>Weight:</strong> 504.9 lbs<br>
Volume : 59.7 CUFT</p><br>SKU : CM7468GY-Q-5PC-2NS",Furniture of America,Furniture > Furniture Sets > Bedroom Furniture Sets,Bedroom Set,"2026, Bedroom, BEDROOM FURNITURE, Bedroom Set, Furniture of America, Indoor Furniture, New Arrival, Quick Ship Furniture, RAIDEN, LTL",TRUE,Title,Default Title,,,,,,,,CM7468GY-Q-5PC-2NS,229019.0144,shopify,deny,manual,3620,3627,TRUE,FALSE,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-1-Z_b9ab34e2-cf3d-46bc-a812-52a09d37a38c.jpg?v=1773558294,1,raiden-5-pc-queen-bedroom-set-with-2ns,FALSE,RAIDEN 5 Pc. Queen Bedroom Set w/ 2NS | GOODDEGG,The RAIDEN Bedroom w/ 2NS creates a restful centerpiece for the bedroom. Shop at GOODDEGG for a great selection and guaranteed lowest prices.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-1-Z_b9ab34e2-cf3d-46bc-a812-52a09d37a38c.jpg?v=1773558294,lb,,1449,Active,504.9,59.7,"86 1/2""L X 63 3/8""W X 66 7/8""H",Gray
raiden-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-2_ddfb82bb-2bfe-41b8-b25c-ff4ecccef6df.jpg?v=1773558294,2,raiden-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
raiden-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0268/6749/9079/files/CM7468GY-3_811db24c-a4ba-4acd-bbbf-f25f85a0d720.jpg?v=1773558294,3,raiden-5-pc-queen-bedroom-set-with-2ns,,,,,,,,,,,,,,,,,,,,,,Active,,,,
